frame.time_delta,frame.time_relative,frame.len,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.flags,tcp.time_delta,tcp.len,tcp.ack,tcp.connection.fin,tcp.connection.rst,tcp.connection.sack,tcp.connection.syn,tcp.flags.ack,tcp.flags.fin,tcp.flags.push,tcp.flags.reset,tcp.flags.syn,tcp.flags.urg,tcp.hdr_len,tcp.payload,tcp.pdu.size,tcp.window_size_value,tcp.checksum,mqtt.clientid,mqtt.clientid_len,mqtt.conack.flags,mqtt.conack.val,mqtt.conflag.passwd,mqtt.conflag.qos,mqtt.conflag.reserved,mqtt.conflag.retain,mqtt.conflag.willflag,mqtt.conflags,mqtt.dupflag,mqtt.hdrflags,mqtt.kalive,mqtt.len,mqtt.msg,mqtt.msgtype,mqtt.qos,mqtt.retain,mqtt.topic,mqtt.topic_len,mqtt.ver,mqtt.willmsg_len,ip.proto,ip.ttl
"0.000011000","1555.246229000","84","10.5.150.155","10.5.150.109","37547","1883","0x00000018","5.000168000","16","55",,,,,"1","0","1","0","0","0","32","30:0e:00:08:53:6f:6c:61:72:52:61:64:31:37:39:37","16","512","0x00004149",,,,,,,,,,,"0","0x00000030",,"14","1797","3","0","0","SolarRad","8",,,"6","64"
"0.000006000","1555.246235000","80","10.5.150.156","10.5.150.109","37361","1883","0x00000018","2.999897000","12","2127",,,,,"1","0","1","0","0","0","32","32:0a:00:05:53:6d:6f:6b:65:08:1b:30","12","512","0x00004146",,,,,,,,,,,"0","0x00000032",,"10","0","3","1","0","Smoke","5",,,"6","64"
"0.000004000","1555.246239000","79","10.5.150.157","10.5.150.109","34445","1883","0x00000018","2.999893000","11","2127",,,,,"1","0","1","0","0","0","32","32:09:00:04:46:69:72:65:08:1d:30","11","512","0x00004146",,,,,,,,,,,"0","0x00000032",,"9","0","3","1","0","Fire","4",,,"6","64"
"0.000005000","1555.246244000","85","10.5.150.151","10.5.150.109","46547","1883","0x00000018","5.000152000","17","55",,,,,"1","0","1","0","0","0","32","30:0f:00:0b:54:65:6d:70:65:72:61:74:75:72:65:32:32","17","512","0x00004146",,,,,,,,,,,"0","0x00000030",,"15","22","3","0","0","Temperature","11",,,"6","64"
"0.000009000","1555.246253000","80","10.5.150.152","10.5.150.109","35397","1883","0x00000018","3.000035000","12","55",,,,,"1","0","1","0","0","0","32","30:0a:00:05:43:6f:47:61:73:32:33:31","12","512","0x00004142",,,,,,,,,,,"0","0x00000030",,"10","231","3","0","0","CoGas","5",,,"6","64"
"0.000039000","1555.246292000","84","10.5.150.155","10.5.150.109","41133","1883","0x00000018","5.000223000","16","55",,,,,"1","0","1","0","0","0","32","30:0e:00:08:53:6f:6c:61:72:52:61:64:31:35:37:37","16","512","0x00004149",,,,,,,,,,,"0","0x00000030",,"14","1577","3","0","0","SolarRad","8",,,"6","64"
"0.000017000","1555.246309000","80","10.5.150.156","10.5.150.109","44939","1883","0x00000018","2.999993000","12","2127",,,,,"1","0","1","0","0","0","32","32:0a:00:05:53:6d:6f:6b:65:08:1c:30","12","512","0x00004146",,,,,,,,,,,"0","0x00000032",,"10","0","3","1","0","Smoke","5",,,"6","64"
"0.000236000","1555.246545000","72","10.5.150.109","10.5.150.156","1883","44939","0x00000018","0.000236000","4","6316",,,,,"1","0","1","0","0","0","32","40:02:08:1c","4","512","0x0000413e",,,,,,,,,,,,"0x00000040",,"2",,"4",,,,,,,"6","64"
"0.000013000","1555.246558000","72","10.5.150.109","10.5.150.157","1883","44853","0x00000018","0.000371000","4","5797",,,,,"1","0","1","0","0","0","32","40:02:08:1a","4","512","0x0000413f",,,,,,,,,,,,"0x00000040",,"2",,"4",,,,,,,"6","64"
"0.000036000","1555.246594000","72","10.5.150.109","10.5.150.156","1883","37361","0x00000018","0.000359000","4","6316",,,,,"1","0","1","0","0","0","32","40:02:08:1b","4","512","0x0000413e",,,,,,,,,,,,"0x00000040",,"2",,"4",,,,,,,"6","64"
"0.000008000","1555.246602000","72","10.5.150.109","10.5.150.157","1883","34445","0x00000018","0.000363000","4","5797",,,,,"1","0","1","0","0","0","32","40:02:08:1d","4","512","0x0000413f",,,,,,,,,,,,"0x00000040",,"2",,"4",,,,,,,"6","64"
"3.000845000","1558.247447000","79","10.5.150.157","10.5.150.109","44853","1883","0x00000018","3.000889000","11","2131",,,,,"1","0","1","0","0","0","32","32:09:00:04:46:69:72:65:08:1e:30","11","512","0x00004146",,,,,,,,,,,"0","0x00000032",,"9","0","3","1","0","Fire","4",,,"6","64"
"0.000274000","1558.247721000","72","10.5.150.109","10.5.150.157","1883","44853","0x00000018","0.000274000","4","5808",,,,,"1","0","1","0","0","0","32","40:02:08:1e","4","512","0x0000413f",,,,,,,,,,,,"0x00000040",,"2",,"4",,,,,,,"6","64"
"0.000338000","1558.248059000","80","10.5.150.156","10.5.150.109","37361","1883","0x00000018","3.001465000","12","2131",,,,,"1","0","1","0","0","0","32","32:0a:00:05:53:6d:6f:6b:65:08:1f:30","12","512","0x00004146",,,,,,,,,,,"0","0x00000032",,"10","0","3","1","0","Smoke","5",,,"6","64"
"0.000019000","1558.248078000","80","10.5.150.156","10.5.150.109","44939","1883","0x00000018","3.001533000","12","2131",,,,,"1","0","1","0","0","0","32","32:0a:00:05:53:6d:6f:6b:65:08:20:30","12","512","0x00004146",,,,,,,,,,,"0","0x00000032",,"10","0","3","1","0","Smoke","5",,,"6","64"
"0.000045000","1558.248123000","80","10.5.150.152","10.5.150.109","35397","1883","0x00000018","3.001870000","12","55",,,,,"1","0","1","0","0","0","32","30:0a:00:05:43:6f:47:61:73:31:36:31","12","512","0x00004142",,,,,,,,,,,"0","0x00000030",,"10","161","3","0","0","CoGas","5",,,"6","64"
"0.000015000","1558.248138000","79","10.5.150.157","10.5.150.109","34445","1883","0x00000018","3.001536000","11","2131",,,,,"1","0","1","0","0","0","32","32:09:00:04:46:69:72:65:08:21:30","11","512","0x00004146",,,,,,,,,,,"0","0x00000032",,"9","0","3","1","0","Fire","4",,,"6","64"
"0.000017000","1558.248155000","80","10.5.150.152","10.5.150.109","37239","1883","0x00000018","3.001955000","12","55",,,,,"1","0","1","0","0","0","32","30:0a:00:05:43:6f:47:61:73:33:36:37","12","512","0x00004142",,,,,,,,,,,"0","0x00000030",,"10","367","3","0","0","CoGas","5",,,"6","64"
"0.000063000","1558.248218000","72","10.5.150.109","10.5.150.156","1883","44939","0x00000018","0.000140000","4","6328",,,,,"1","0","1","0","0","0","32","40:02:08:20","4","512","0x0000413e",,,,,,,,,,,,"0x00000040",,"2",,"4",,,,,,,"6","64"
"0.000027000","1558.248245000","72","10.5.150.109","10.5.150.156","1883","37361","0x00000018","0.000186000","4","6328",,,,,"1","0","1","0","0","0","32","40:02:08:1f","4","512","0x0000413e",,,,,,,,,,,,"0x00000040",,"2",,"4",,,,,,,"6","64"
"0.000015000","1558.248260000","72","10.5.150.109","10.5.150.157","1883","34445","0x00000018","0.000122000","4","5808",,,,,"1","0","1","0","0","0","32","40:02:08:21","4","512","0x0000413f",,,,,,,,,,,,"0x00000040",,"2",,"4",,,,,,,"6","64"
"1.998309000","1560.246569000","85","10.5.150.153","10.5.150.109","40787","1883","0x00000018","5.000400000","17","55",,,,,"1","0","1","0","0","0","32","c0:00:30:0d:00:08:48:75:6d:69:64:69:74:79:2d:31:35","2","512","0x00004148",,,,,,,,,,,"0","0x000000c0",,"0","-15","12","0","0","Humidity","8",,,"6","64"
"0.000030000","1560.246599000","70","10.5.150.157","10.5.150.109","44853","1883","0x00000018","1.998878000","2","2135",,,,,"1","0","1","0","0","0","32","c0:00","2","512","0x0000413d",,,,,,,,,,,,"0x000000c0",,"0",,"12",,,,,,,"6","64"
"0.000010000","1560.246609000","86","10.5.150.154","10.5.150.109","38551","1883","0x00000018","5.000415000","18","55",,,,,"1","0","1","0","0","0","32","c0:00:30:0e:00:09:42:61:72:6f:6d:65:74:65:72:38:36:30","2","512","0x0000414a",,,,,,,,,,,"0","0x000000c0",,"0","860","12","0","0","Barometer","9",,,"6","64"
"0.000009000","1560.246618000","70","10.5.150.152","10.5.150.109","37239","1883","0x00000018","1.998463000","2","55",,,,,"1","0","1","0","0","0","32","c0:00","2","512","0x00004138",,,,,,,,,,,,"0x000000c0",,"0",,"12",,,,,,,"6","64"
"0.000007000","1560.246625000","85","10.5.150.153","10.5.150.109","37013","1883","0x00000018","5.000419000","17","55",,,,,"1","0","1","0","0","0","32","c0:00:30:0d:00:08:48:75:6d:69:64:69:74:79:2d:32:39","2","512","0x00004148",,,,,,,,,,,"0","0x000000c0",,"0","-29","12","0","0","Humidity","8",,,"6","64"
"0.000008000","1560.246633000","86","10.5.150.154","10.5.150.109","41731","1883","0x00000018","5.000421000","18","55",,,,,"1","0","1","0","0","0","32","c0:00:30:0e:00:09:42:61:72:6f:6d:65:74:65:72:39:39:31","2","512","0x0000414a",,,,,,,,,,,"0","0x000000c0",,"0","991","12","0","0","Barometer","9",,,"6","64"
"0.000008000","1560.246641000","87","10.5.150.151","10.5.150.109","43295","1883","0x00000018","5.000423000","19","55",,,,,"1","0","1","0","0","0","32","c0:00:30:0f:00:0b:54:65:6d:70:65:72:61:74:75:72:65:32:34","2","512","0x00004148",,,,,,,,,,,"0","0x000000c0",,"0","24","12","0","0","Temperature","11",,,"6","64"
"0.000013000","1560.246654000","86","10.5.150.155","10.5.150.109","37547","1883","0x00000018","5.000425000","18","55",,,,,"1","0","1","0","0","0","32","c0:00:30:0e:00:08:53:6f:6c:61:72:52:61:64:31:39:39:33","2","512","0x0000414b",,,,,,,,,,,"0","0x000000c0",,"0","1993","12","0","0","SolarRad","8",,,"6","64"
"0.000009000","1560.246663000","70","10.5.150.156","10.5.150.109","37361","1883","0x00000018","1.998418000","2","2135",,,,,"1","0","1","0","0","0","32","c0:00","2","512","0x0000413c",,,,,,,,,,,,"0x000000c0",,"0",,"12",,,,,,,"6","64"
"0.000006000","1560.246669000","70","10.5.150.157","10.5.150.109","34445","1883","0x00000018","1.998409000","2","2135",,,,,"1","0","1","0","0","0","32","c0:00","2","512","0x0000413d",,,,,,,,,,,,"0x000000c0",,"0",,"12",,,,,,,"6","64"
"0.000006000","1560.246675000","87","10.5.150.151","10.5.150.109","46547","1883","0x00000018","5.000431000","19","55",,,,,"1","0","1","0","0","0","32","c0:00:30:0f:00:0b:54:65:6d:70:65:72:61:74:75:72:65:32:30","2","512","0x00004148",,,,,,,,,,,"0","0x000000c0",,"0","20","12","0","0","Temperature","11",,,"6","64"
"0.000013000","1560.246688000","70","10.5.150.152","10.5.150.109","35397","1883","0x00000018","1.998565000","2","55",,,,,"1","0","1","0","0","0","32","c0:00","2","512","0x00004138",,,,,,,,,,,,"0x000000c0",,"0",,"12",,,,,,,"6","64"
"0.000008000","1560.246696000","86","10.5.150.155","10.5.150.109","41133","1883","0x00000018","5.000404000","18","55",,,,,"1","0","1","0","0","0","32","c0:00:30:0e:00:08:53:6f:6c:61:72:52:61:64:31:38:30:35","2","512","0x0000414b",,,,,,,,,,,"0","0x000000c0",,"0","1805","12","0","0","SolarRad","8",,,"6","64"
"0.000011000","1560.246707000","70","10.5.150.156","10.5.150.109","44939","1883","0x00000018","1.998489000","2","2135",,,,,"1","0","1","0","0","0","32","c0:00","2","512","0x0000413c",,,,,,,,,,,,"0x000000c0",,"0",,"12",,,,,,,"6","64"
"0.000146000","1560.246853000","70","10.5.150.109","10.5.150.151","1883","43295","0x00000018","0.000212000","2","5411",,,,,"1","0","1","0","0","0","32","d0:00","2","512","0x00004137",,,,,,,,,,,,"0x000000d0",,"0",,"13",,,,,,,"6","64"
"0.000015000","1560.246868000","70","10.5.150.109","10.5.150.152","1883","37239","0x00000018","0.000250000","2","6330",,,,,"1","0","1","0","0","0","32","d0:00","2","512","0x00004138",,,,,,,,,,,,"0x000000d0",,"0",,"13",,,,,,,"6","64"
"0.000007000","1560.246875000","70","10.5.150.109","10.5.150.153","1883","40787","0x00000018","0.000306000","2","4591",,,,,"1","0","1","0","0","0","32","d0:00","2","512","0x00004139",,,,,,,,,,,,"0x000000d0",,"0",,"13",,,,,,,"6","64"
"0.000008000","1560.246883000","70","10.5.150.109","10.5.150.154","1883","41731","0x00000018","0.000250000","2","5098",,,,,"1","0","1","0","0","0","32","d0:00","2","512","0x0000413a",,,,,,,,,,,,"0x000000d0",,"0",,"13",,,,,,,"6","64"
"0.000007000","1560.246890000","70","10.5.150.109","10.5.150.155","1883","37547","0x00000018","0.000236000","2","5098",,,,,"1","0","1","0","0","0","32","d0:00","2","512","0x0000413b",,,,,,,,,,,,"0x000000d0",,"0",,"13",,,,,,,"6","64"
"0.000009000","1560.246899000","70","10.5.150.109","10.5.150.156","1883","44939","0x00000018","0.000192000","2","6330",,,,,"1","0","1","0","0","0","32","d0:00","2","512","0x0000413c",,,,,,,,,,,,"0x000000d0",,"0",,"13",,,,,,,"6","64"
"0.000008000","1560.246907000","70","10.5.150.109","10.5.150.157","1883","44853","0x00000018","0.000308000","2","5810",,,,,"1","0","1","0","0","0","32","d0:00","2","512","0x0000413d",,,,,,,,,,,,"0x000000d0",,"0",,"13",,,,,,,"6","64"
"0.000008000","1560.246915000","70","10.5.150.109","10.5.150.151","1883","46547","0x00000018","0.000240000","2","5411",,,,,"1","0","1","0","0","0","32","d0:00","2","512","0x00004137",,,,,,,,,,,,"0x000000d0",,"0",,"13",,,,,,,"6","64"
"0.000007000","1560.246922000","70","10.5.150.109","10.5.150.152","1883","35397","0x00000018","0.000234000","2","6330",,,,,"1","0","1","0","0","0","32","d0:00","2","512","0x00004138",,,,,,,,,,,,"0x000000d0",,"0",,"13",,,,,,,"6","64"
"0.000010000","1560.246932000","70","10.5.150.109","10.5.150.153","1883","37013","0x00000018","0.000307000","2","4619",,,,,"1","0","1","0","0","0","32","d0:00","2","512","0x00004139",,,,,,,,,,,,"0x000000d0",,"0",,"13",,,,,,,"6","64"
"0.000007000","1560.246939000","70","10.5.150.109","10.5.150.154","1883","38551","0x00000018","0.000330000","2","5098",,,,,"1","0","1","0","0","0","32","d0:00","2","512","0x0000413a",,,,,,,,,,,,"0x000000d0",,"0",,"13",,,,,,,"6","64"
"0.000007000","1560.246946000","70","10.5.150.109","10.5.150.155","1883","41133","0x00000018","0.000250000","2","5098",,,,,"1","0","1","0","0","0","32","d0:00","2","512","0x0000413b",,,,,,,,,,,,"0x000000d0",,"0",,"13",,,,,,,"6","64"
"0.000007000","1560.246953000","70","10.5.150.109","10.5.150.156","1883","37361","0x00000018","0.000290000","2","6330",,,,,"1","0","1","0","0","0","32","d0:00","2","512","0x0000413c",,,,,,,,,,,,"0x000000d0",,"0",,"13",,,,,,,"6","64"
"0.000008000","1560.246961000","70","10.5.150.109","10.5.150.157","1883","34445","0x00000018","0.000292000","2","5810",,,,,"1","0","1","0","0","0","32","d0:00","2","512","0x0000413d",,,,,,,,,,,,"0x000000d0",,"0",,"13",,,,,,,"6","64"
"1.004159000","1561.251120000","79","10.5.150.157","10.5.150.109","44853","1883","0x00000018","1.004213000","11","2137",,,,,"1","0","1","0","0","0","32","32:09:00:04:46:69:72:65:08:22:30","11","512","0x00004146",,,,,,,,,,,"0","0x00000032",,"9","0","3","1","0","Fire","4",,,"6","64"
"0.000035000","1561.251155000","72","10.5.150.109","10.5.150.157","1883","44853","0x00000018","0.000035000","4","5821",,,,,"1","0","1","0","0","0","32","40:02:08:22","4","512","0x0000413f",,,,,,,,,,,,"0x00000040",,"2",,"4",,,,,,,"6","64"
"0.000024000","1561.251179000","80","10.5.150.156","10.5.150.109","37361","1883","0x00000018","1.004226000","12","2137",,,,,"1","0","1","0","0","0","32","32:0a:00:05:53:6d:6f:6b:65:08:23:30","12","512","0x00004146",,,,,,,,,,,"0","0x00000032",,"10","0","3","1","0","Smoke","5",,,"6","64"
"0.000016000","1561.251195000","72","10.5.150.109","10.5.150.156","1883","37361","0x00000018","0.000016000","4","6342",,,,,"1","0","1","0","0","0","32","40:02:08:23","4","512","0x0000413e",,,,,,,,,,,,"0x00000040",,"2",,"4",,,,,,,"6","64"
"0.000017000","1561.251212000","80","10.5.150.156","10.5.150.109","44939","1883","0x00000018","1.004313000","12","2137",,,,,"1","0","1","0","0","0","32","32:0a:00:05:53:6d:6f:6b:65:08:24:30","12","512","0x00004146",,,,,,,,,,,"0","0x00000032",,"10","0","3","1","0","Smoke","5",,,"6","64"
"0.000014000","1561.251226000","72","10.5.150.109","10.5.150.156","1883","44939","0x00000018","0.000014000","4","6342",,,,,"1","0","1","0","0","0","32","40:02:08:24","4","512","0x0000413e",,,,,,,,,,,,"0x00000040",,"2",,"4",,,,,,,"6","64"
"0.000044000","1561.251270000","80","10.5.150.152","10.5.150.109","35397","1883","0x00000018","1.004348000","12","57",,,,,"1","0","1","0","0","0","32","30:0a:00:05:43:6f:47:61:73:31:31:33","12","512","0x00004142",,,,,,,,,,,"0","0x00000030",,"10","113","3","0","0","CoGas","5",,,"6","64"
"0.000027000","1561.251297000","79","10.5.150.157","10.5.150.109","34445","1883","0x00000018","1.004336000","11","2137",,,,,"1","0","1","0","0","0","32","32:09:00:04:46:69:72:65:08:25:30","11","512","0x00004146",,,,,,,,,,,"0","0x00000032",,"9","0","3","1","0","Fire","4",,,"6","64"
"0.000014000","1561.251311000","72","10.5.150.109","10.5.150.157","1883","34445","0x00000018","0.000014000","4","5821",,,,,"1","0","1","0","0","0","32","40:02:08:25","4","512","0x0000413f",,,,,,,,,,,,"0x00000040",,"2",,"4",,,,,,,"6","64"
"0.000028000","1561.251339000","80","10.5.150.152","10.5.150.109","37239","1883","0x00000018","1.004471000","12","57",,,,,"1","0","1","0","0","0","32","30:0a:00:05:43:6f:47:61:73:34:38:36","12","512","0x00004142",,,,,,,,,,,"0","0x00000030",,"10","486","3","0","0","CoGas","5",,,"6","64"
"2.995137000","1564.246476000","79","10.5.150.157","10.5.150.109","44853","1883","0x00000018","2.995321000","11","2141",,,,,"1","0","1","0","0","0","32","32:09:00:04:46:69:72:65:08:26:30","11","512","0x00004146",,,,,,,,,,,"0","0x00000032",,"9","0","3","1","0","Fire","4",,,"6","64"
"0.000079000","1564.246555000","72","10.5.150.109","10.5.150.157","1883","44853","0x00000018","0.000079000","4","5832",,,,,"1","0","1","0","0","0","32","40:02:08:26","4","512","0x0000413f",,,,,,,,,,,,"0x00000040",,"2",,"4",,,,,,,"6","64"
"0.000471000","1564.247026000","80","10.5.150.156","10.5.150.109","37361","1883","0x00000018","2.995831000","12","2141",,,,,"1","0","1","0","0","0","32","32:0a:00:05:53:6d:6f:6b:65:08:27:30","12","512","0x00004146",,,,,,,,,,,"0","0x00000032",,"10","0","3","1","0","Smoke","5",,,"6","64"
"0.000044000","1564.247070000","72","10.5.150.109","10.5.150.156","1883","37361","0x00000018","0.000044000","4","6354",,,,,"1","0","1","0","0","0","32","40:02:08:27","4","512","0x0000413e",,,,,,,,,,,,"0x00000040",,"2",,"4",,,,,,,"6","64"
"0.000033000","1564.247103000","80","10.5.150.156","10.5.150.109","44939","1883","0x00000018","2.995877000","12","2141",,,,,"1","0","1","0","0","0","32","32:0a:00:05:53:6d:6f:6b:65:08:28:30","12","512","0x00004146",,,,,,,,,,,"0","0x00000032",,"10","0","3","1","0","Smoke","5",,,"6","64"
"0.000025000","1564.247128000","72","10.5.150.109","10.5.150.156","1883","44939","0x00000018","0.000025000","4","6354",,,,,"1","0","1","0","0","0","32","40:02:08:28","4","512","0x0000413e",,,,,,,,,,,,"0x00000040",,"2",,"4",,,,,,,"6","64"
"0.000071000","1564.247199000","80","10.5.150.152","10.5.150.109","35397","1883","0x00000018","2.995929000","12","57",,,,,"1","0","1","0","0","0","32","30:0a:00:05:43:6f:47:61:73:33:30:38","12","512","0x00004142",,,,,,,,,,,"0","0x00000030",,"10","308","3","0","0","CoGas","5",,,"6","64"
"0.000048000","1564.247247000","79","10.5.150.157","10.5.150.109","34445","1883","0x00000018","2.995936000","11","2141",,,,,"1","0","1","0","0","0","32","32:09:00:04:46:69:72:65:08:29:30","11","512","0x00004146",,,,,,,,,,,"0","0x00000032",,"9","0","3","1","0","Fire","4",,,"6","64"
"0.000023000","1564.247270000","72","10.5.150.109","10.5.150.157","1883","34445","0x00000018","0.000023000","4","5832",,,,,"1","0","1","0","0","0","32","40:02:08:29","4","512","0x0000413f",,,,,,,,,,,,"0x00000040",,"2",,"4",,,,,,,"6","64"
"0.000046000","1564.247316000","80","10.5.150.152","10.5.150.109","37239","1883","0x00000018","2.995977000","12","57",,,,,"1","0","1","0","0","0","32","30:0a:00:05:43:6f:47:61:73:31:32:33","12","512","0x00004142",,,,,,,,,,,"0","0x00000030",,"10","123","3","0","0","CoGas","5",,,"6","64"
"1.001297000","1565.248613000","82","10.5.150.153","10.5.150.109","40787","1883","0x00000018","5.001738000","14","57",,,,,"1","0","1","0","0","0","32","30:0c:00:08:48:75:6d:69:64:69:74:79:35:35","14","512","0x00004145",,,,,,,,,,,"0","0x00000030",,"12","55","3","0","0","Humidity","8",,,"6","64"
"0.000223000","1565.248836000","84","10.5.150.154","10.5.150.109","38551","1883","0x00000018","5.001897000","16","57",,,,,"1","0","1","0","0","0","32","30:0e:00:09:42:61:72:6f:6d:65:74:65:72:39:31:30","16","512","0x00004148",,,,,,,,,,,"0","0x00000030",,"14","910","3","0","0","Barometer","9",,,"6","64"
"0.000034000","1565.248870000","84","10.5.150.154","10.5.150.109","41731","1883","0x00000018","5.001987000","16","57",,,,,"1","0","1","0","0","0","32","30:0e:00:09:42:61:72:6f:6d:65:74:65:72:39:33:35","16","512","0x00004148",,,,,,,,,,,"0","0x00000030",,"14","935","3","0","0","Barometer","9",,,"6","64"
"0.000022000","1565.248892000","85","10.5.150.151","10.5.150.109","43295","1883","0x00000018","5.002039000","17","57",,,,,"1","0","1","0","0","0","32","30:0f:00:0b:54:65:6d:70:65:72:61:74:75:72:65:32:34","17","512","0x00004146",,,,,,,,,,,"0","0x00000030",,"15","24","3","0","0","Temperature","11",,,"6","64"
"0.000044000","1565.248936000","84","10.5.150.155","10.5.150.109","37547","1883","0x00000018","5.002046000","16","57",,,,,"1","0","1","0","0","0","32","30:0e:00:08:53:6f:6c:61:72:52:61:64:31:36:30:39","16","512","0x00004149",,,,,,,,,,,"0","0x00000030",,"14","1609","3","0","0","SolarRad","8",,,"6","64"
"0.000036000","1565.248972000","84","10.5.150.155","10.5.150.109","41133","1883","0x00000018","5.002026000","16","57",,,,,"1","0","1","0","0","0","32","30:0e:00:08:53:6f:6c:61:72:52:61:64:31:36:37:36","16","512","0x00004149",,,,,,,,,,,"0","0x00000030",,"14","1676","3","0","0","SolarRad","8",,,"6","64"
"0.000029000","1565.249001000","83","10.5.150.153","10.5.150.109","37013","1883","0x00000018","5.002069000","15","57",,,,,"1","0","1","0","0","0","32","30:0d:00:08:48:75:6d:69:64:69:74:79:31:30:33","15","512","0x00004146",,,,,,,,,,,"0","0x00000030",,"13","103","3","0","0","Humidity","8",,,"6","64"
"0.000026000","1565.249027000","85","10.5.150.151","10.5.150.109","46547","1883","0x00000018","5.002112000","17","57",,,,,"1","0","1","0","0","0","32","30:0f:00:0b:54:65:6d:70:65:72:61:74:75:72:65:32:33","17","512","0x00004146",,,,,,,,,,,"0","0x00000030",,"15","23","3","0","0","Temperature","11",,,"6","64"
"2.002104000","1567.251131000","79","10.5.150.157","10.5.150.109","44853","1883","0x00000018","3.004576000","11","2145",,,,,"1","0","1","0","0","0","32","32:09:00:04:46:69:72:65:08:2a:30","11","512","0x00004146",,,,,,,,,,,"0","0x00000032",,"9","0","3","1","0","Fire","4",,,"6","64"
"0.000051000","1567.251182000","72","10.5.150.109","10.5.150.157","1883","44853","0x00000018","0.000051000","4","5843",,,,,"1","0","1","0","0","0","32","40:02:08:2a","4","512","0x0000413f",,,,,,,,,,,,"0x00000040",,"2",,"4",,,,,,,"6","64"
"0.000026000","1567.251208000","80","10.5.150.156","10.5.150.109","37361","1883","0x00000018","3.004138000","12","2145",,,,,"1","0","1","0","0","0","32","32:0a:00:05:53:6d:6f:6b:65:08:2b:30","12","512","0x00004146",,,,,,,,,,,"0","0x00000032",,"10","0","3","1","0","Smoke","5",,,"6","64"
"0.000017000","1567.251225000","72","10.5.150.109","10.5.150.156","1883","37361","0x00000018","0.000017000","4","6366",,,,,"1","0","1","0","0","0","32","40:02:08:2b","4","512","0x0000413e",,,,,,,,,,,,"0x00000040",,"2",,"4",,,,,,,"6","64"
"0.000198000","1567.251423000","80","10.5.150.156","10.5.150.109","44939","1883","0x00000018","3.004295000","12","2145",,,,,"1","0","1","0","0","0","32","32:0a:00:05:53:6d:6f:6b:65:08:2c:30","12","512","0x00004146",,,,,,,,,,,"0","0x00000032",,"10","0","3","1","0","Smoke","5",,,"6","64"
"0.000025000","1567.251448000","72","10.5.150.109","10.5.150.156","1883","44939","0x00000018","0.000025000","4","6366",,,,,"1","0","1","0","0","0","32","40:02:08:2c","4","512","0x0000413e",,,,,,,,,,,,"0x00000040",,"2",,"4",,,,,,,"6","64"
"0.000063000","1567.251511000","80","10.5.150.152","10.5.150.109","35397","1883","0x00000018","3.004312000","12","57",,,,,"1","0","1","0","0","0","32","30:0a:00:05:43:6f:47:61:73:34:30:30","12","512","0x00004142",,,,,,,,,,,"0","0x00000030",,"10","400","3","0","0","CoGas","5",,,"6","64"
"0.000026000","1567.251537000","79","10.5.150.157","10.5.150.109","34445","1883","0x00000018","3.004267000","11","2145",,,,,"1","0","1","0","0","0","32","32:09:00:04:46:69:72:65:08:2d:30","11","512","0x00004146",,,,,,,,,,,"0","0x00000032",,"9","0","3","1","0","Fire","4",,,"6","64"
"0.000014000","1567.251551000","72","10.5.150.109","10.5.150.157","1883","34445","0x00000018","0.000014000","4","5843",,,,,"1","0","1","0","0","0","32","40:02:08:2d","4","512","0x0000413f",,,,,,,,,,,,"0x00000040",,"2",,"4",,,,,,,"6","64"
"0.000026000","1567.251577000","80","10.5.150.152","10.5.150.109","37239","1883","0x00000018","3.004261000","12","57",,,,,"1","0","1","0","0","0","32","30:0a:00:05:43:6f:47:61:73:33:31:34","12","512","0x00004142",,,,,,,,,,,"0","0x00000030",,"10","314","3","0","0","CoGas","5",,,"6","64"
"2.995502000","1570.247079000","82","10.5.150.153","10.5.150.109","40787","1883","0x00000018","4.998466000","14","57",,,,,"1","0","1","0","0","0","32","30:0c:00:08:48:75:6d:69:64:69:74:79:31:37","14","512","0x00004145",,,,,,,,,,,"0","0x00000030",,"12","17","3","0","0","Humidity","8",,,"6","64"
"0.000161000","1570.247240000","79","10.5.150.157","10.5.150.109","44853","1883","0x00000018","2.996058000","11","2149",,,,,"1","0","1","0","0","0","32","32:09:00:04:46:69:72:65:08:2e:30","11","512","0x00004146",,,,,,,,,,,"0","0x00000032",,"9","0","3","1","0","Fire","4",,,"6","64"
"0.000030000","1570.247270000","72","10.5.150.109","10.5.150.157","1883","44853","0x00000018","0.000030000","4","5854",,,,,"1","0","1","0","0","0","32","40:02:08:2e","4","512","0x0000413f",,,,,,,,,,,,"0x00000040",,"2",,"4",,,,,,,"6","64"
"0.000023000","1570.247293000","84","10.5.150.154","10.5.150.109","38551","1883","0x00000018","4.998457000","16","57",,,,,"1","0","1","0","0","0","32","30:0e:00:09:42:61:72:6f:6d:65:74:65:72:38:30:39","16","512","0x00004148",,,,,,,,,,,"0","0x00000030",,"14","809","3","0","0","Barometer","9",,,"6","64"
"0.000030000","1570.247323000","80","10.5.150.152","10.5.150.109","37239","1883","0x00000018","2.995746000","12","57",,,,,"1","0","1","0","0","0","32","30:0a:00:05:43:6f:47:61:73:34:37:35","12","512","0x00004142",,,,,,,,,,,"0","0x00000030",,"10","475","3","0","0","CoGas","5",,,"6","64"
